mode,atlas,fc_version,fold_or_site,auc,accuracy,balanced_accuracy,f1,precision,recall,specificity,threshold,train_time_sec,infer_ms_per_sample,epochs_run,n_params,n_eval,_src
within_site,Schaefer200,v2,UM,0.7317948717948719,0.6197628458498025,0.6427350427350427,0.5652380952380953,0.8090909090909091,0.5076923076923077,0.7777777777777778,0.6600850582122803,78.00047674179078,6.2261761412790175,30.0,43010.0,22.6,run_20260620_073443
within_site,Schaefer200,v2,USM,0.8064285714285715,0.7243589743589743,0.6632142857142858,0.4571428571428571,0.5166666666666666,0.43,0.8964285714285716,0.6558591723442078,41.080861043930064,6.4757680281614665,28.2,43010.0,12.2,run_20260620_073443
within_site,Schaefer200,v2,Yale,0.6476666666666666,0.5377777777777778,0.535,0.5213564213564215,0.6533333333333333,0.46,0.61,0.4876607894897461,28.157352113723753,5.86378468407525,25.4,43010.0,9.6,run_20260620_073443
pooled_cv,Schaefer400,v1,1,0.7188703465982028,0.6384180790960452,0.6406290115532735,0.6444444444444445,0.6823529411764706,0.6105263157894737,0.6707317073170732,0.41330063343048096,1155.3712277412415,13.828404205667095,24.0,68610.0,177.0,run_20260629_163108
pooled_cv,Schaefer400,v1,2,0.7288831835686777,0.6836158192090396,0.6827342747111682,0.7021276595744681,0.7096774193548387,0.6947368421052632,0.6707317073170732,0.4978683888912201,1108.0191388130188,14.492025483126021,23.0,68610.0,177.0,run_20260629_163108
pooled_cv,Schaefer400,v1,3,0.748395378690629,0.6949152542372882,0.6991014120667522,0.6931818181818182,0.7530864197530864,0.6421052631578947,0.7560975609756098,0.5003751516342163,1868.0649445056915,14.176256912576275,39.0,68610.0,177.0,run_20260629_163108
pooled_cv,Schaefer400,v1,4,0.6943158436213992,0.655367231638418,0.6591435185185186,0.659217877094972,0.7108433734939759,0.6145833333333334,0.7037037037037037,0.6170963644981384,1249.5507278442385,13.568109038185938,26.0,68610.0,177.0,run_20260629_163108
pooled_cv,Schaefer400,v1,5,0.7367121507472385,0.6931818181818182,0.6830409356725147,0.7403846153846154,0.6814159292035398,0.8105263157894737,0.5555555555555556,0.4337341785430908,1104.4007790088654,14.311061664061112,23.0,68610.0,176.0,run_20260629_163108
loso,Schaefer400,v1,CMU,0.5,0.4,0.4166666666666666,0.4,0.3333333333333333,0.5,0.3333333333333333,0.5201508998870851,1088.498961687088,11.708736419677734,21.0,68610.0,5.0,run_20260629_163108
loso,Schaefer400,v1,Caltech,0.8187134502923976,0.6756756756756757,0.6739766081871346,0.6470588235294118,0.6875,0.6111111111111112,0.7368421052631579,0.5640480518341064,1884.3527834415438,15.114249409856026,36.0,68610.0,37.0,run_20260629_163108
loso,Schaefer400,v1,KKI,0.712962962962963,0.5128205128205128,0.625,0.4864864864864865,0.9,0.3333333333333333,0.9166666666666666,0.3641509711742401,1191.0235373973844,13.091093454605494,23.0,68610.0,39.0,run_20260629_163108
loso,Schaefer400,v1,Leuven,0.8126361655773421,0.7377049180327869,0.7189542483660131,0.7894736842105262,0.7142857142857143,0.8823529411764706,0.5555555555555556,0.6772551536560059,2133.1515429019933,14.088298453659306,42.0,68610.0,61.0,run_20260629_163108
loso,Schaefer400,v1,MaxMun,0.6597222222222222,0.6428571428571429,0.6597222222222222,0.6341463414634146,0.7647058823529411,0.5416666666666666,0.7777777777777778,0.5462405085563661,3262.632476091385,14.668890408107213,63.0,68610.0,42.0,run_20260629_163108
loso,Schaefer400,v1,NYU,0.7180598266703943,0.631578947368421,0.6436259435280962,0.6358381502890174,0.7333333333333333,0.5612244897959183,0.726027397260274,0.562906801700592,1121.3579409122467,15.337352864226403,23.0,68610.0,171.0,run_20260629_163108
loso,Schaefer400,v1,OHSU,0.8181818181818182,0.8260869565217391,0.821969696969697,0.7999999999999999,0.8888888888888888,0.7272727272727273,0.9166666666666666,0.9497401118278505,3626.109816074371,15.673969102942426,69.0,68610.0,23.0,run_20260629_163108
loso,Schaefer400,v1,Olin,0.8246753246753247,0.6,0.6136363636363636,0.6153846153846153,0.5333333333333333,0.7272727272727273,0.5,0.6077989935874939,1098.3272740840912,14.295635223388672,21.0,68610.0,25.0,run_20260629_163108
loso,Schaefer400,v1,Pitt,0.8300395256916996,0.7333333333333333,0.7322134387351779,0.7499999999999999,0.72,0.7826086956521741,0.6818181818181818,0.9203382730484008,3645.162944793701,13.980770111083984,72.0,68610.0,45.0,run_20260629_163108
loso,Schaefer400,v1,SBL,0.7142857142857143,0.5769230769230769,0.6011904761904762,0.6666666666666667,0.5238095238095238,0.9166666666666666,0.2857142857142857,0.4782512187957764,1227.2004814147951,13.229122528663046,24.0,68610.0,26.0,run_20260629_163108
loso,Schaefer400,v1,SDSU,0.7380952380952381,0.6363636363636364,0.5714285714285714,0.7391304347826089,0.68,0.8095238095238095,0.3333333333333333,0.2297843992710113,1273.1815469264986,13.73733173717152,25.0,68610.0,33.0,run_20260629_163108
loso,Schaefer400,v1,Stanford,0.736842105263158,0.5833333333333334,0.5990712074303406,0.4444444444444444,0.75,0.3157894736842105,0.8823529411764706,0.3691153824329376,1118.5857651233673,13.470232486724855,22.0,68610.0,36.0,run_20260629_163108
loso,Schaefer400,v1,Trinity,0.7660455486542442,0.6136363636363636,0.6242236024844721,0.5142857142857143,0.75,0.39130434782608703,0.8571428571428571,0.8409525752067566,1263.7562634944913,13.145603916861795,25.0,68610.0,44.0,run_20260629_163108
loso,Schaefer400,v1,UCLA,0.8294159544159544,0.76,0.7638888888888888,0.7428571428571428,0.8387096774193549,0.6666666666666666,0.8611111111111112,0.9699260592460632,2280.691869258881,13.665281931559242,46.0,68610.0,75.0,run_20260629_163108
loso,Schaefer400,v1,UM,0.7506410256410256,0.7168141592920354,0.7048076923076922,0.7611940298507462,0.7391304347826086,0.7846153846153846,0.625,0.7251616120338441,1330.3981320858004,14.61298697817642,27.0,68610.0,113.0,run_20260629_163108
loso,Schaefer400,v1,USM,0.7734553775743707,0.7049180327868853,0.7030892448512586,0.6399999999999999,0.5925925925925926,0.6956521739130435,0.7105263157894737,0.7739365696907043,2212.6566789150243,15.036653299800685,44.0,68610.0,61.0,run_20260629_163108
loso,Schaefer400,v1,Yale,0.7797202797202797,0.75,0.7412587412587412,0.7857142857142856,0.7333333333333333,0.8461538461538461,0.6363636363636364,0.23523354530334475,1854.311069726944,13.491248091061909,36.0,68610.0,48.0,run_20260629_163108
within_site,Schaefer400,v1,Caltech,0.6291666666666667,0.6214285714285714,0.6166666666666666,0.4266666666666665,0.6,0.3333333333333333,0.9,0.6544893264770508,53.22174563407898,13.485633475439887,26.0,68610.0,7.4,run_20260629_163108
within_site,Schaefer400,v1,KKI,0.64,0.4571428571428571,0.5566666666666666,0.3871794871794872,0.4583333333333333,0.38,0.7333333333333333,0.6911107063293457,59.3419008731842,12.386865275246755,29.2,68610.0,7.8,run_20260629_163108
within_site,Schaefer400,v1,Leuven,0.7188888888888888,0.5730769230769229,0.5719047619047619,0.6045098039215686,0.6183333333333334,0.6571428571428571,0.4866666666666667,0.4900034964084625,77.77069487571717,13.934265344570846,23.6,68610.0,12.2,run_20260629_163108
within_site,Schaefer400,v1,MaxMun,0.6883333333333332,0.5027777777777778,0.5416666666666666,0.3633333333333334,0.7999999999999999,0.25,0.8333333333333334,0.5989868879318238,66.80158767700195,14.491593837738035,28.6,68610.0,8.4,run_20260629_163108
within_site,Schaefer400,v1,NYU,0.7194661654135338,0.5270588235294118,0.5755263157894737,0.3418847258398451,0.7666666666666666,0.2710526315789473,0.8800000000000001,0.9076914072036744,400.787620973587,14.360686831113672,42.2,68610.0,34.2,run_20260629_163108
within_site,Schaefer400,v1,OHSU,0.7166666666666666,0.5700000000000001,0.55,0.16,0.13333333333333333,0.2,0.9,0.5876704335212708,31.20728263854981,10.59819221496582,26.2,68610.0,4.6,run_20260629_163108
within_site,Schaefer400,v1,Olin,0.8,0.6,0.6,0.37333333333333335,0.4,0.4,0.7999999999999999,0.5331664562225342,30.39840469360352,11.485347747802734,22.8,68610.0,5.0,run_20260629_163108
within_site,Schaefer400,v1,Pitt,0.9,0.6,0.6199999999999999,0.361904761904762,0.5333333333333333,0.28,0.96,0.7675191044807435,70.47524523735045,13.305717044406466,29.2,68610.0,9.0,run_20260629_163108
within_site,Schaefer400,v1,SBL,0.7777777777777779,0.6933333333333332,0.65,0.4666666666666666,0.5333333333333333,0.4333333333333333,0.8666666666666666,0.6117442607879638,35.653774595260614,11.375846862792967,26.0,68610.0,5.2,run_20260629_163108
within_site,Schaefer400,v1,SDSU,0.6316666666666666,0.5571428571428572,0.575,0.55,0.5900000000000001,0.55,0.6,0.5972976446151733,47.42582936286927,12.259204047066824,27.2,68610.0,6.6,run_20260629_163108
within_site,Schaefer400,v1,Stanford,0.6,0.4964285714285714,0.4999999999999999,0.32666666666666666,0.6,0.25,0.75,0.5907870650291442,42.86932492256165,11.755662305014472,23.4,68610.0,7.2,run_20260629_163108
within_site,Schaefer400,v1,Trinity,0.835,0.6111111111111109,0.635,0.4197402597402598,0.4742857142857143,0.4400000000000001,0.8300000000000001,0.7119988560676574,68.29068856239319,12.325327263938055,29.4,68610.0,8.8,run_20260629_163108
within_site,Schaefer400,v1,UCLA,0.7357142857142858,0.6266666666666667,0.6357142857142857,0.5230952380952381,0.805,0.4321428571428571,0.8392857142857142,0.6066031813621521,99.46679468154908,13.981170654296875,24.8,68610.0,15.0,run_20260629_163108
within_site,Schaefer400,v1,UM,0.7548717948717949,0.575098814229249,0.6147008547008548,0.4546570972886762,0.7333333333333333,0.3538461538461538,0.8755555555555556,0.7627965927124023,221.5114350795746,13.34772279611218,37.6,68610.0,22.6,run_20260629_163108
within_site,Schaefer400,v1,USM,0.7862500000000001,0.7051282051282051,0.6325000000000001,0.38428571428571423,0.4533333333333333,0.34,0.925,0.76429682970047,118.13234796524048,14.296428362528484,35.4,68610.0,12.2,run_20260629_163108
within_site,Schaefer400,v1,Yale,0.7586666666666668,0.5444444444444445,0.5750000000000001,0.3897435897435898,0.65,0.36,0.79,0.647006893157959,68.8646722793579,13.247619205051,27.8,68610.0,9.6,run_20260629_163108
pooled_cv,Schaefer400,v2,1,0.7178433889602054,0.6384180790960452,0.6347881899871629,0.6701030927835052,0.6565656565656566,0.6842105263157895,0.5853658536585366,0.3201913833618164,1077.6047639846802,13.936764776369946,24.0,68610.0,177.0,run_20260629_163108
pooled_cv,Schaefer400,v2,2,0.7305519897304236,0.6440677966101694,0.6575738125802311,0.588235294117647,0.7758620689655172,0.4736842105263158,0.8414634146341463,0.9470689296722412,1644.7795033454895,13.663112780468614,37.0,68610.0,177.0,run_20260629_163108
pooled_cv,Schaefer400,v2,3,0.6844672657252888,0.5480225988700564,0.5697689345314506,0.3939393939393939,0.7027027027027027,0.2736842105263158,0.8658536585365854,0.9907358288764954,1906.0688092708588,14.234602114575058,43.0,68610.0,177.0,run_20260629_163108
pooled_cv,Schaefer400,v2,4,0.7244084362139918,0.6779661016949152,0.6712962962962963,0.7164179104477612,0.6857142857142857,0.75,0.5925925925925926,0.4638915956020355,1061.162683725357,12.984496725481108,24.0,68610.0,177.0,run_20260629_163108
pooled_cv,Schaefer400,v2,5,0.7586744639376218,0.7102272727272727,0.7106562703053931,0.7243243243243243,0.7444444444444445,0.7052631578947368,0.7160493827160493,0.6529620885848999,1188.525379896164,13.150610707022928,27.0,68610.0,176.0,run_20260629_163108
loso,Schaefer400,v2,CMU,0.5,0.4,0.4166666666666666,0.4,0.3333333333333333,0.5,0.3333333333333333,0.5242563486099243,992.3554677963257,11.579513549804688,21.0,68610.0,5.0,run_20260629_163108
loso,Schaefer400,v2,Caltech,0.7865497076023392,0.7297297297297297,0.7309941520467836,0.7368421052631577,0.7,0.7777777777777778,0.6842105263157895,0.28631043434143066,1208.4459433555605,13.550977449159365,26.0,68610.0,37.0,run_20260629_163108
loso,Schaefer400,v2,KKI,0.7777777777777778,0.5897435897435898,0.6805555555555556,0.6,0.9230769230769232,0.4444444444444444,0.9166666666666666,0.2880685925483704,2239.8610153198238,13.513742349086664,48.0,68610.0,39.0,run_20260629_163108
loso,Schaefer400,v2,Leuven,0.7843137254901961,0.6721311475409836,0.6372549019607843,0.7619047619047621,0.64,0.9411764705882352,0.3333333333333333,0.4249095618724823,1128.7290573120115,14.051034802296124,24.0,68610.0,61.0,run_20260629_163108
loso,Schaefer400,v2,MaxMun,0.6365740740740741,0.5476190476190477,0.5694444444444444,0.5128205128205129,0.6666666666666666,0.4166666666666667,0.7222222222222222,0.8060497641563416,3090.0225846767426,13.508586656479606,66.0,68610.0,42.0,run_20260629_163108
loso,Schaefer400,v2,NYU,0.7313391109868606,0.6549707602339181,0.6640341067934024,0.6666666666666667,0.7468354430379747,0.6020408163265306,0.726027397260274,0.9621317386627196,1944.3641867637634,13.240879739237108,44.0,68610.0,171.0,run_20260629_163108
loso,Schaefer400,v2,OHSU,0.7196969696969697,0.6521739130434783,0.6515151515151515,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6666666666666666,0.1002279818058014,1518.151397228241,12.635749319325322,32.0,68610.0,23.0,run_20260629_163108
loso,Schaefer400,v2,Olin,0.8766233766233766,0.76,0.7564935064935066,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7857142857142857,0.565873384475708,1003.7975981235504,14.36727523803711,21.0,68610.0,25.0,run_20260629_163108
loso,Schaefer400,v2,Pitt,0.8241106719367589,0.6888888888888889,0.683794466403162,0.75,0.6363636363636364,0.9130434782608696,0.4545454545454545,0.33350494503974915,1269.6622319221494,13.772980372111,27.0,68610.0,45.0,run_20260629_163108
loso,Schaefer400,v2,SBL,0.7857142857142856,0.7307692307692307,0.7380952380952381,0.7407407407407408,0.6666666666666666,0.8333333333333334,0.6428571428571429,0.5186555981636047,998.769196987152,13.557269023014948,21.0,68610.0,26.0,run_20260629_163108
loso,Schaefer400,v2,SDSU,0.6666666666666666,0.6363636363636364,0.5892857142857143,0.7272727272727272,0.6956521739130435,0.7619047619047619,0.4166666666666667,0.439310222864151,1052.4338562488556,12.694705616344105,22.0,68610.0,33.0,run_20260629_163108
loso,Schaefer400,v2,Stanford,0.65015479876161,0.6111111111111112,0.6160990712074303,0.5882352941176471,0.6666666666666666,0.5263157894736842,0.7058823529411765,0.3263659179210663,1944.8733808994293,13.197527991400824,42.0,68610.0,36.0,run_20260629_163108
loso,Schaefer400,v2,Trinity,0.7101449275362319,0.6136363636363636,0.6159420289855072,0.6046511627906976,0.65,0.5652173913043478,0.6666666666666666,0.5391896963119507,998.550183057785,13.781422918493098,21.0,68610.0,44.0,run_20260629_163108
loso,Schaefer400,v2,UCLA,0.8418803418803421,0.7466666666666667,0.7478632478632479,0.7466666666666666,0.7777777777777778,0.7179487179487181,0.7777777777777778,0.6333143711090088,1056.3828608989716,12.83212661743164,23.0,68610.0,75.0,run_20260629_163108
loso,Schaefer400,v2,UM,0.7634615384615385,0.6814159292035398,0.6658653846153846,0.7352941176470589,0.7042253521126759,0.7692307692307693,0.5625,0.5154505968093872,1085.4618711471558,12.520163460115414,24.0,68610.0,113.0,run_20260629_163108
loso,Schaefer400,v2,USM,0.8135011441647597,0.7377049180327869,0.7551487414187643,0.7037037037037037,0.6129032258064516,0.8260869565217391,0.6842105263157895,0.3970193266868591,1078.3735086917875,13.599849138103547,23.0,68610.0,61.0,run_20260629_163108
loso,Schaefer400,v2,Yale,0.8041958041958042,0.75,0.7342657342657343,0.8000000000000002,0.7058823529411765,0.9230769230769232,0.5454545454545454,0.41616967320442205,1025.7048451900482,12.773086627324426,22.0,68610.0,48.0,run_20260629_163108
within_site,Schaefer400,v2,Caltech,0.5958333333333334,0.5642857142857143,0.5583333333333333,0.3333333333333333,0.4333333333333333,0.2833333333333333,0.8333333333333334,0.6191241025924683,47.409351015090934,13.281530993325369,25.6,68610.0,7.4,run_20260629_163108
within_site,Schaefer400,v2,KKI,0.7966666666666666,0.4892857142857142,0.54,0.4559307359307359,0.6333333333333333,0.4133333333333334,0.6666666666666666,0.6539719820022583,52.71613698005675,12.852113587515696,27.2,68610.0,7.8,run_20260629_163108
within_site,Schaefer400,v2,Leuven,0.7115873015873017,0.5064102564102564,0.5523809523809524,0.2730769230769231,0.6333333333333333,0.2047619047619048,0.9,0.8547892570495605,131.27961378097535,13.805979337447727,43.0,68610.0,12.2,run_20260629_163108
within_site,Schaefer400,v2,MaxMun,0.72,0.6444444444444445,0.6616666666666667,0.6009090909090911,0.6,0.64,0.6833333333333333,0.521004194021225,49.77709522247314,14.270852009455366,23.0,68610.0,8.4,run_20260629_163108
within_site,Schaefer400,v2,NYU,0.6842005012531329,0.5443697478991597,0.5817543859649124,0.4406145706145706,0.7987301587301587,0.3168421052631579,0.8466666666666667,0.8480988800525665,352.10416550636285,13.107658594596286,40.8,68610.0,34.2,run_20260629_163108
within_site,Schaefer400,v2,OHSU,0.8333333333333334,0.58,0.5666666666666667,0.3,0.3,0.3,0.8333333333333333,0.6035782098770142,29.030961561203004,11.43301486968994,26.4,68610.0,4.6,run_20260629_163108
within_site,Schaefer400,v2,Olin,0.8,0.6,0.5666666666666667,0.2333333333333333,0.3,0.26666666666666666,0.8666666666666666,0.6284494400024414,33.31264328956604,12.084417343139648,27.6,68610.0,5.0,run_20260629_163108
within_site,Schaefer400,v2,Pitt,0.7699999999999999,0.5555555555555556,0.575,0.21333333333333326,0.4,0.15,1.0,0.8029336929321289,75.38457427024841,12.790907753838436,33.8,68610.0,9.0,run_20260629_163108
within_site,Schaefer400,v2,SBL,0.5111111111111111,0.4733333333333333,0.45,0.1,0.1,0.1,0.8,0.6110023498535156,31.382856178283692,12.528335253397625,24.8,68610.0,5.2,run_20260629_163108
within_site,Schaefer400,v2,SDSU,0.745,0.6666666666666667,0.6466666666666667,0.6298412698412699,0.6133333333333334,0.6599999999999999,0.6333333333333333,0.5551234900951385,38.43995141983032,12.886609349931991,23.6,68610.0,6.6,run_20260629_163108
within_site,Schaefer400,v2,Stanford,0.6833333333333333,0.6714285714285715,0.6666666666666665,0.6,0.6,0.6,0.7333333333333333,0.6375092506408692,42.13980240821839,11.448872089385985,24.6,68610.0,7.2,run_20260629_163108
within_site,Schaefer400,v2,Trinity,0.79,0.5888888888888889,0.595,0.2961038961038961,0.3666666666666667,0.28,0.91,0.7794686913490295,86.01583261489868,12.204925219217934,40.2,68610.0,8.8,run_20260629_163108
within_site,Schaefer400,v2,UCLA,0.6607142857142858,0.5199999999999999,0.5267857142857142,0.4293557422969188,0.4507936507936508,0.4142857142857143,0.6392857142857142,0.6132591485977172,93.29192600250244,12.713286081949873,25.0,68610.0,15.0,run_20260629_163108
within_site,Schaefer400,v2,UM,0.7095726495726495,0.6118577075098814,0.6294017094017094,0.5609723609723609,0.7849261849261848,0.5076923076923077,0.7511111111111111,0.6353703498840332,148.12275710105897,12.153132159719355,27.0,68610.0,22.6,run_20260629_163108
within_site,Schaefer400,v2,USM,0.8160714285714284,0.6871794871794872,0.5925,0.28,0.55,0.21,0.975,0.7980331897735595,111.80216851234437,12.827016145755087,36.6,68610.0,12.2,run_20260629_163108
within_site,Schaefer400,v2,Yale,0.7203333333333333,0.5577777777777777,0.6,0.2809523809523809,0.3428571428571429,0.28,0.92,0.8235991835594177,93.2349570274353,13.339654604593914,39.8,68610.0,9.6,run_20260629_163108
